Estimate,Std. Error,z value,Pr(>|z|),term
1.9624670491242873,2.3322119317793275,0.8414617138276328,0.40008932490411747,(Intercept)
-0.4863945167090901,0.6030260768530544,-0.8065895246974781,0.41990301089566157,AHSG.1
2.616833437929648,0.9800669452190048,2.670055806590735,0.007583864110089896,CLEC3B.20
0.7078817206184379,0.8575938228833426,0.8254277278239329,0.4091287982957144,COMP.23.
-2.6475348705269144,0.9047995196159768,-2.9261011009937374,0.003432393716724565,F9.27
-1.5315263328067275,0.825076107084979,-1.8562243163453858,0.06342159151443619,LRG1.42
1.7321198701702483,0.9197360175213153,1.8832793727468715,0.05966251731621198,MCAM.47
-2.0053098262680593,0.8393928081818243,-2.389000485495798,0.016894280037076225,MRC1.73
